timestamp,symbol,price,volume,bid,ask,high,low,open,time,diff
1702011600000,XOM,99.55000305175781,22074900,98.75,99.79000091552734,99.79000091552734,98.75,99.0199966430664,1702011600,1
1702011600000,BAC,30.959999084472656,34794300,30.610000610351562,31.139999389648438,31.139999389648438,30.610000610351562,30.670000076293945,1702011600,0
1702011600000,TSLA,243.83999633789062,103126800,239.27000427246094,245.27000427246094,245.27000427246094,239.27000427246094,240.27000427246094,1702011600,4
1702011600000,META,332.75,14087400,323.0,333.1700134277344,333.1700134277344,323.0,323.0899963378906,1702011600,10
1702011600000,GOOG,136.63999938964844,23016100,135.57000732421875,137.99000549316406,137.99000549316406,135.57000732421875,135.66000366210938,1702011600,1
1702011600000,MSFT,374.2300109863281,20154400,368.2300109863281,374.4599914550781,374.4599914550781,368.2300109863281,369.20001220703125,1702011600,5
1702011600000,JPM,158.52000427246094,7369400,156.97999572753906,158.77999877929688,158.77999877929688,156.97999572753906,157.25999450683594,1702011600,1
1702011600000,NVDA,47.50600051879883,359224000,46.54999923706055,47.74100112915039,47.74100112915039,46.54999923706055,46.595001220703125,1702011600,1
1702011600000,AMZN,147.4199981689453,41906000,145.39999389648438,147.83999633789062,147.83999633789062,145.39999389648438,145.47999572753906,1702011600,2
1702011600000,AAPL,195.7100067138672,53406400,193.6699981689453,195.99000549316406,195.99000549316406,193.6699981689453,194.1999969482422,1702011600,2
1702270800000,JPM,159.10000610351562,8093900,158.14999389648438,159.3000030517578,159.3000030517578,158.14999389648438,158.52000427246094,1702270800,1
1702270800000,BAC,30.850000381469727,32254000,30.709999084472656,31.079999923706055,31.079999923706055,30.709999084472656,30.920000076293945,1702270800,0
1702270800000,AMZN,145.88999938964844,50907300,143.63999938964844,146.19000244140625,146.19000244140625,143.63999938964844,145.66000366210938,1702270800,0
1702270800000,META,325.2799987792969,25802500,320.0,329.8900146484375,329.8900146484375,320.0,329.3999938964844,1702270800,-4
1702270800000,XOM,99.62000274658203,22252300,98.58000183105469,99.86000061035156,99.86000061035156,98.58000183105469,99.80000305175781,1702270800,0
1702270800000,GOOG,134.6999969482422,24502900,132.88999938964844,134.7899932861328,134.7899932861328,132.88999938964844,133.82000732421875,1702270800,1
1702270800000,NVDA,46.62699890136719,509728000,45.83000183105469,47.53099822998047,47.53099822998047,45.83000183105469,47.49100112915039,1702270800,-1
1702270800000,TSLA,239.74000549316406,97913900,237.4499969482422,243.44000244140625,243.44000244140625,237.4499969482422,242.74000549316406,1702270800,-3
1702270800000,AAPL,193.17999267578125,60943700,191.4199981689453,193.49000549316406,193.49000549316406,191.4199981689453,193.11000061035156,1702270800,0
1702270800000,MSFT,371.29998779296875,27708800,366.1000061035156,371.6000061035156,371.6000061035156,366.1000061035156,368.4800109863281,1702270800,3
1702357200000,XOM,98.05000305175781,26084000,97.4800033569336,98.68000030517578,98.68000030517578,97.4800033569336,98.68000030517578,1702357200,-1
1702357200000,JPM,160.52000427246094,10223000,158.8800048828125,160.64999389648438,160.64999389648438,158.8800048828125,159.22999572753906,1702357200,1
1702357200000,BAC,30.739999771118164,34566700,30.450000762939453,30.860000610351562,30.860000610351562,30.450000762939453,30.770000457763672,1702357200,0
1702357200000,GOOG,133.63999938964844,26584000,132.8300018310547,134.5399932861328,134.5399932861328,132.8300018310547,133.27000427246094,1702357200,0
1702357200000,MSFT,374.3800048828125,24838300,370.4599914550781,374.4200134277344,374.4200134277344,370.4599914550781,370.8500061035156,1702357200,4
1702357200000,AAPL,194.7100067138672,52696900,191.72000122070312,194.72000122070312,194.72000122070312,191.72000122070312,193.0800018310547,1702357200,2
